record_id,visit_date,month,season,region,state,city,attraction,origin_country,party_type,party_size,accommodation,purpose,stay_nights,avg_spend_usd_per_person,satisfaction_rating_1_5
9325,2023-12-27,12,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Group,1,Hotel,Leisure,3,129.96,4.7
9326,2018-04-12,4,Spring,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Solo,3,Resort,Leisure,0,161.41,4.6
9327,2023-11-17,11,Autumn,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Solo,2,Hotel,Leisure,2,329.21,3.3
9328,2024-06-10,6,Summer,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Couple,1,Hotel,Leisure,4,162.57,3.6
9329,2021-06-17,6,Summer,Northeast,DC,Washington DC,National Mall / Museums,United States,Family,1,Vacation Rental,Leisure,6,192.98,4.6
9330,2023-10-23,10,Autumn,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,3,Resort,Leisure,6,293.96,3.8
9331,2020-06-15,6,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,Other,Solo,1,Vacation Rental,Event/Conference,2,231.51,4.3
9332,2023-03-31,3,Spring,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Family,3,Hotel,Leisure,1,268.94,4.4
9333,2018-10-30,10,Autumn,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Couple,4,Friends/Family,Leisure,5,212.63,3.7
9334,2023-08-30,8,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Family,2,Hotel,Leisure,5,233.04,4.0
9335,2022-12-26,12,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Group,1,Resort,Leisure,4,178.1,4.1
9336,2021-10-29,10,Autumn,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,1,Hotel,Visiting Friends/Family,1,347.13,5.0
9337,2025-03-22,3,Spring,Northeast,MA,Boston,Freedom Trail / Harvard,Canada,Family,1,Vacation Rental,Leisure,1,232.56,2.4
9338,2023-07-28,7,Summer,West,WA,Seattle,Pike Place / Space Needle,Canada,Family,2,Hotel,Leisure,0,210.6,4.6
9339,2023-10-13,10,Autumn,West,CA,Los Angeles,Hollywood / Beaches,United States,Couple,1,Hotel,Leisure,3,234.15,4.5
9340,2019-04-26,4,Spring,West,CA,Yosemite,Yosemite National Park,United States,Solo,6,Hotel,Leisure,5,131.9,5.0
9341,2021-11-08,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,Canada,Family,1,Hotel,Education/Research,2,255.61,4.3
9342,2022-03-15,3,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,United Kingdom,Couple,2,Hotel,Leisure,4,164.55,4.2
9343,2022-07-06,7,Summer,West,AZ,Grand Canyon,Grand Canyon National Park,United States,Solo,1,Hotel,Event/Conference,1,110.92,3.7
9344,2019-10-23,10,Autumn,South,FL,Miami,South Beach / Art Deco,Germany,Family,2,Hotel,Education/Research,1,150.68,4.2
9345,2021-07-04,7,Summer,West,CA,Yosemite,Yosemite National Park,Other,Family,1,Vacation Rental,Leisure,4,136.58,2.8
9346,2020-08-03,8,Summer,Northeast,MA,Boston,Freedom Trail / Harvard,Other,Couple,1,Hotel,Leisure,4,302.82,4.6
9347,2025-08-20,8,Summer,West,CA,Yosemite,Yosemite National Park,Other,Family,2,Hotel,Leisure,4,119.42,3.7
9348,2024-03-25,3,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,1,Vacation Rental,Leisure,3,249.12,3.4
9349,2019-01-16,1,Winter,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Family,3,Hotel,Business,3,174.39,4.4
9350,2025-02-18,2,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United Kingdom,Family,1,Hotel,Leisure,2,143.62,4.4
9351,2021-10-22,10,Autumn,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Family,2,Vacation Rental,Leisure,4,185.11,3.9
9352,2024-06-16,6,Summer,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Group,2,Hotel,Leisure,5,229.12,4.6
9353,2024-10-10,10,Autumn,West,CA,Los Angeles,Hollywood / Beaches,United States,Solo,3,Vacation Rental,Leisure,0,155.23,4.1
9354,2019-04-13,4,Spring,West,AZ,Grand Canyon,Grand Canyon National Park,United States,Solo,3,Hotel,Leisure,4,120.25,4.6
9355,2023-07-03,7,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Family,2,Hotel,Leisure,5,346.5,3.8
9356,2022-07-29,7,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,1,Vacation Rental,Leisure,4,242.99,4.3
9357,2024-08-13,8,Summer,South,FL,Miami,South Beach / Art Deco,United States,Solo,2,Vacation Rental,Leisure,2,142.79,4.6
9358,2020-09-12,9,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,India,Solo,1,Hotel,Business,5,177.34,4.6
9359,2018-12-26,12,Winter,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,2,Hotel,Leisure,1,228.12,4.2
9360,2021-06-23,6,Summer,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United Kingdom,Solo,1,Hotel,Education/Research,2,102.07,5.0
9361,2025-09-27,9,Autumn,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Family,1,Hostel,Leisure,2,107.04,4.0
9362,2018-03-02,3,Spring,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,1,Vacation Rental,Leisure,0,195.29,3.9
9363,2025-10-07,10,Autumn,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Solo,3,Friends/Family,Leisure,7,152.53,4.3
9364,2023-07-26,7,Summer,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Family,5,Hotel,Leisure,5,325.85,4.7
9365,2025-05-18,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,Other,Family,1,Resort,Business,4,207.8,4.3
9366,2021-07-10,7,Summer,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Solo,3,Vacation Rental,Business,4,197.33,4.6
9367,2024-01-19,1,Winter,West,CA,San Francisco,Golden Gate / Alcatraz,Other,Solo,2,Hotel,Leisure,4,341.11,2.7
9368,2018-04-11,4,Spring,Northeast,DC,Washington DC,National Mall / Museums,China,Family,7,Vacation Rental,Business,4,219.19,4.2
9369,2024-07-01,7,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,1,Hotel,Leisure,5,320.57,5.0
9370,2024-12-08,12,Winter,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,Other,Couple,1,Resort,Leisure,5,112.58,4.1
9371,2021-09-03,9,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,India,Solo,1,Hotel,Leisure,1,99.2,3.1
9372,2024-07-16,7,Summer,Northeast,DC,Washington DC,National Mall / Museums,China,Solo,2,Hotel,Leisure,5,244.48,3.3
9373,2024-11-17,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,2,Hotel,Visiting Friends/Family,4,242.94,3.8
9374,2018-04-19,4,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,2,Hotel,Leisure,2,258.9,3.7
9375,2021-09-07,9,Autumn,West,WA,Seattle,Pike Place / Space Needle,United States,Solo,3,Resort,Leisure,1,184.43,4.4
9376,2019-01-19,1,Winter,West,WY,Yellowstone,Yellowstone National Park,United States,Family,3,Hotel,Leisure,3,81.62,4.1
9377,2022-01-19,1,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,1,Hotel,Visiting Friends/Family,2,250.63,3.6
9378,2022-05-07,5,Spring,West,CA,Yosemite,Yosemite National Park,United States,Group,3,Hotel,Leisure,0,106.06,5.0
9379,2018-09-17,9,Autumn,Northeast,DC,Washington DC,National Mall / Museums,Australia,Solo,2,Resort,Leisure,7,122.44,4.1
9380,2020-06-01,6,Summer,South,FL,Orlando,Walt Disney World / Universal Studios,France,Family,5,Hotel,Event/Conference,2,121.79,4.1
9381,2022-08-09,8,Summer,West,CA,Yosemite,Yosemite National Park,United States,Couple,1,Hotel,Visiting Friends/Family,1,163.36,4.3
9382,2019-05-01,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,1,Vacation Rental,Leisure,4,263.88,4.4
9383,2020-06-08,6,Summer,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Couple,1,Vacation Rental,Leisure,4,173.23,4.9
9384,2019-10-01,10,Autumn,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,Other,Solo,2,Hotel,Business,1,43.22,4.0
9385,2023-03-17,3,Spring,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Couple,3,Hotel,Leisure,7,196.76,3.9
9386,2020-03-10,3,Spring,South,FL,Miami,South Beach / Art Deco,France,Couple,1,Hotel,Business,2,214.29,3.8
9387,2025-08-23,8,Summer,West,WY,Yellowstone,Yellowstone National Park,United States,Couple,1,Hotel,Leisure,2,134.52,4.5
9388,2020-10-13,10,Autumn,South,FL,Miami,South Beach / Art Deco,United States,Couple,5,Resort,Leisure,1,215.54,3.7
9389,2025-04-24,4,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Couple,4,Hotel,Leisure,9,116.83,4.1
9390,2023-01-17,1,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,2,Hotel,Leisure,4,157.6,3.9
9391,2023-07-12,7,Summer,Northeast,DC,Washington DC,National Mall / Museums,United States,Solo,2,Hotel,Leisure,6,197.49,4.3
9392,2024-08-15,8,Summer,West,AZ,Grand Canyon,Grand Canyon National Park,United Kingdom,Solo,2,Hotel,Leisure,2,138.31,4.0
9393,2025-04-10,4,Spring,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Family,2,Hotel,Leisure,4,234.65,3.6
9394,2021-05-24,5,Spring,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Couple,1,Hotel,Leisure,4,159.69,4.3
9395,2020-03-23,3,Spring,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Solo,2,Hotel,Leisure,8,131.82,3.7
9396,2023-07-09,7,Summer,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,3,Vacation Rental,Leisure,2,190.74,4.8
9397,2025-10-16,10,Autumn,West,WY,Yellowstone,Yellowstone National Park,United States,Group,1,Hotel,Business,3,173.16,3.7
9398,2025-05-19,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,1,Friends/Family,Leisure,1,269.06,3.8
9399,2019-04-17,4,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Family,2,Hotel,Leisure,3,223.48,5.0
9400,2018-08-21,8,Summer,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Couple,1,Hotel,Leisure,5,226.09,4.7
9401,2025-02-24,2,Winter,West,NV,Las Vegas,The Strip / Casinos / Shows,India,Group,2,Vacation Rental,Leisure,0,188.99,3.6
9402,2018-10-25,10,Autumn,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Group,2,Hotel,Visiting Friends/Family,3,230.34,3.4
9403,2023-03-29,3,Spring,West,CA,Yosemite,Yosemite National Park,Germany,Couple,1,Hotel,Leisure,3,133.93,4.2
9404,2023-11-16,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Family,1,Camping,Leisure,8,251.24,4.5
9405,2018-11-26,11,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,3,Hotel,Leisure,1,223.61,3.2
9406,2019-05-19,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,1,Hotel,Leisure,5,221.11,4.1
9407,2022-06-15,6,Summer,West,WA,Seattle,Pike Place / Space Needle,United States,Family,1,Hotel,Leisure,6,230.85,3.9
9408,2020-12-06,12,Winter,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Couple,2,Hotel,Business,5,241.6,3.6
9409,2018-08-14,8,Summer,South,FL,Miami,South Beach / Art Deco,Canada,Family,1,Hostel,Leisure,0,231.44,5.0
9410,2021-06-14,6,Summer,Northeast,DC,Washington DC,National Mall / Museums,United States,Family,3,Hotel,Leisure,2,197.71,4.4
9411,2023-09-14,9,Autumn,South,FL,Miami,South Beach / Art Deco,United States,Family,6,Friends/Family,Leisure,3,187.65,4.8
9412,2019-08-27,8,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,1,Vacation Rental,Leisure,3,233.12,5.0
9413,2019-09-18,9,Autumn,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Couple,1,Hotel,Leisure,2,87.37,5.0
9414,2019-04-22,4,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,United Kingdom,Couple,4,Resort,Leisure,3,203.86,4.0
9415,2018-08-25,8,Summer,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Solo,2,Hotel,Leisure,4,178.69,4.7
9416,2022-02-14,2,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,Other,Solo,1,Hotel,Business,3,267.78,4.5
9417,2023-10-27,10,Autumn,West,WA,Seattle,Pike Place / Space Needle,United States,Couple,1,Hotel,Leisure,0,184.98,4.2
9418,2018-04-18,4,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,Germany,Solo,3,Vacation Rental,Business,3,309.37,3.3
9419,2018-07-09,7,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Family,3,Hotel,Leisure,5,276.93,4.9
9420,2025-05-11,5,Spring,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Group,1,Hotel,Leisure,2,311.66,4.2
9421,2022-08-08,8,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,India,Solo,3,Hotel,Leisure,3,224.97,4.0
9422,2019-07-19,7,Summer,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Couple,1,Hotel,Education/Research,3,173.77,3.5
9423,2019-08-25,8,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,3,Hotel,Leisure,1,143.39,3.0
9424,2022-12-22,12,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Solo,1,Camping,Visiting Friends/Family,1,163.24,4.3
9425,2022-12-12,12,Winter,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Family,2,Hotel,Leisure,3,121.28,4.3
9426,2020-12-10,12,Winter,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Solo,1,Camping,Leisure,3,205.94,3.9
9427,2021-07-18,7,Summer,West,CA,Los Angeles,Hollywood / Beaches,Canada,Couple,1,Hotel,Leisure,4,364.63,4.4
9428,2019-04-25,4,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,Canada,Couple,1,Hotel,Business,0,205.95,3.0
9429,2020-02-22,2,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,4,Resort,Leisure,0,189.06,3.7
9430,2025-05-22,5,Spring,Northeast,DC,Washington DC,National Mall / Museums,United States,Family,1,Hotel,Event/Conference,5,207.41,4.6
9431,2024-09-16,9,Autumn,West,CA,Los Angeles,Hollywood / Beaches,Other,Solo,3,Hotel,Leisure,1,186.8,4.0
9432,2021-11-05,11,Autumn,West,CA,Los Angeles,Hollywood / Beaches,China,Couple,8,Hotel,Leisure,1,199.15,4.8
9433,2023-06-12,6,Summer,West,AZ,Grand Canyon,Grand Canyon National Park,United States,Solo,1,Resort,Leisure,3,89.27,4.4
9434,2022-10-17,10,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,Australia,Solo,3,Hotel,Visiting Friends/Family,3,211.14,3.7
9435,2018-08-24,8,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Family,1,Hotel,Visiting Friends/Family,2,200.35,5.0
9436,2023-08-26,8,Summer,West,WA,Seattle,Pike Place / Space Needle,United States,Group,1,Hotel,Leisure,3,228.36,4.4
9437,2023-02-15,2,Winter,Northeast,MA,Boston,Freedom Trail / Harvard,United States,Solo,4,Hostel,Leisure,5,210.69,4.4
9438,2019-05-23,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,Australia,Couple,1,Camping,Leisure,3,357.71,4.6
9439,2025-08-16,8,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Solo,5,Hostel,Leisure,4,189.48,5.0
9440,2025-02-28,2,Winter,West,CA,San Francisco,Golden Gate / Alcatraz,United States,Family,1,Hotel,Leisure,1,246.05,3.7
9441,2020-12-18,12,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,3,Resort,Business,1,249.53,3.6
9442,2023-05-15,5,Spring,West,WA,Seattle,Pike Place / Space Needle,United States,Group,1,Hotel,Leisure,4,286.62,3.7
9443,2019-03-10,3,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Family,8,Vacation Rental,Leisure,4,321.24,5.0
9444,2021-06-03,6,Summer,South,FL,Miami,South Beach / Art Deco,United States,Group,1,Vacation Rental,Leisure,3,201.73,4.5
9445,2021-01-20,1,Winter,West,WY,Yellowstone,Yellowstone National Park,United States,Couple,4,Friends/Family,Leisure,2,158.79,4.1
9446,2023-01-30,1,Winter,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Family,4,Hotel,Leisure,4,231.87,4.5
9447,2022-10-18,10,Autumn,Northeast,NY,Niagara Falls,Niagara Falls,United States,Group,1,Hostel,Leisure,5,185.21,3.7
9448,2021-06-10,6,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United Kingdom,Couple,3,Camping,Leisure,2,184.9,4.0
9449,2018-04-06,4,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Group,2,Hotel,Leisure,4,345.47,4.3
9450,2024-09-16,9,Autumn,Northeast,NY,Niagara Falls,Niagara Falls,United States,Couple,1,Hotel,Visiting Friends/Family,3,116.58,4.7
9451,2023-01-08,1,Winter,South,FL,Miami,South Beach / Art Deco,United States,Group,1,Hotel,Business,0,205.36,4.4
9452,2020-05-31,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,United Kingdom,Solo,1,Hotel,Leisure,3,296.84,3.8
9453,2019-03-01,3,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,Canada,Couple,4,Hotel,Leisure,3,241.02,5.0
9454,2020-02-01,2,Winter,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Group,4,Resort,Leisure,3,141.27,4.3
9455,2019-10-05,10,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,China,Group,1,Hotel,Leisure,1,214.66,4.2
9456,2018-06-01,6,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Couple,1,Hotel,Leisure,1,281.67,3.2
9457,2021-11-07,11,Autumn,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,4,Hotel,Leisure,6,160.81,3.7
9458,2024-12-06,12,Winter,West,CA,Los Angeles,Hollywood / Beaches,Germany,Family,2,Hotel,Leisure,2,158.66,5.0
9459,2020-01-27,1,Winter,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Couple,3,Hotel,Leisure,6,128.19,4.1
9460,2024-10-19,10,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Group,1,Resort,Visiting Friends/Family,1,178.92,4.7
9461,2020-10-22,10,Autumn,West,NV,Las Vegas,The Strip / Casinos / Shows,United States,Group,1,Vacation Rental,Visiting Friends/Family,2,186.99,4.4
9462,2021-09-05,9,Autumn,Midwest,IL,Chicago,Millennium Park / Navy Pier,India,Solo,1,Hotel,Business,2,233.63,4.5
9463,2024-02-08,2,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,Other,Couple,2,Resort,Event/Conference,2,72.95,5.0
9464,2020-09-15,9,Autumn,Northeast,NY,Niagara Falls,Niagara Falls,United States,Group,1,Hotel,Education/Research,3,127.29,4.9
9465,2018-04-25,4,Spring,West,AZ,Grand Canyon,Grand Canyon National Park,India,Solo,2,Resort,Business,2,152.79,4.0
9466,2024-04-12,4,Spring,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Solo,2,Resort,Leisure,5,166.63,4.2
9467,2025-10-10,10,Autumn,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Group,1,Hotel,Event/Conference,1,211.42,4.2
9468,2019-04-29,4,Spring,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Couple,2,Hotel,Leisure,2,235.13,4.1
9469,2021-02-11,2,Winter,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Couple,4,Hotel,Leisure,1,291.5,4.5
9470,2025-09-04,9,Autumn,West,CA,Los Angeles,Hollywood / Beaches,United States,Couple,4,Vacation Rental,Leisure,0,193.03,4.6
9471,2022-07-03,7,Summer,Northeast,NY,New York City,Statue of Liberty / Times Square,United States,Solo,2,Resort,Leisure,3,178.43,4.0
9472,2018-05-19,5,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,1,Vacation Rental,Leisure,4,184.05,3.9
9473,2019-08-03,8,Summer,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,United States,Group,2,Vacation Rental,Business,4,171.92,4.9
9474,2021-10-28,10,Autumn,Northeast,DC,Washington DC,National Mall / Museums,United States,Family,2,Hotel,Business,2,162.85,4.4
9475,2021-06-10,6,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Group,1,Hotel,Leisure,2,25.46,3.4
9476,2020-10-06,10,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Couple,1,Vacation Rental,Leisure,1,176.3,3.8
9477,2025-06-18,6,Summer,West,CA,Los Angeles,Hollywood / Beaches,United States,Couple,1,Hotel,Leisure,3,178.2,3.8
9478,2022-05-18,5,Spring,Northeast,MA,Boston,Freedom Trail / Harvard,Other,Group,1,Resort,Leisure,4,178.73,4.1
9479,2022-08-16,8,Summer,West,AZ,Grand Canyon,Grand Canyon National Park,United States,Family,3,Resort,Leisure,3,142.25,3.2
9480,2022-06-05,6,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,Other,Couple,2,Hotel,Leisure,3,243.8,3.6
9481,2018-08-29,8,Summer,Midwest,IL,Chicago,Millennium Park / Navy Pier,Brazil,Couple,2,Hotel,Leisure,4,277.54,4.4
9482,2024-03-26,3,Spring,West,CA,Yosemite,Yosemite National Park,United States,Solo,1,Hotel,Leisure,4,136.71,4.6
9483,2023-11-08,11,Autumn,South,FL,Orlando,Walt Disney World / Universal Studios,United Kingdom,Group,2,Hotel,Business,1,137.18,4.2
9484,2025-05-20,5,Spring,Northeast,NY,New York City,Statue of Liberty / Times Square,Other,Solo,1,Hotel,Leisure,2,269.15,3.9
9485,2023-02-26,2,Winter,South,FL,Orlando,Walt Disney World / Universal Studios,United States,Family,1,Hotel,Leisure,3,190.62,4.7
9486,2022-04-14,4,Spring,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Family,1,Vacation Rental,Leisure,3,251.88,3.6
9487,2019-12-07,12,Winter,Midwest,IL,Chicago,Millennium Park / Navy Pier,United States,Couple,2,Hotel,Leisure,5,238.57,4.3
9488,2019-12-09,12,Winter,Northeast,VT,Vermont (Stowe),Fall Foliage / Skiing,France,Family,1,Hotel,Leisure,6,175.46,5.0
